"ID","Name","説明","Active","MaxLv","Lv","MP","SP","HP","射程","ターゲット","ターゲット2","範囲","適応","Zero","Flag","?","nTarget2","射程","0","MarkTarget","MarkTarget","MarkCaster","icon","MarkTarget","0","mark?","MarkRound","MarknewObj","AnimStart","AnimLoop","AnimAttack",        
02243,盾スキル（仮）,対象の盾を狙って攻撃を行う,1,5,1,0,12,0,1,2,1,0,0,0,34,0,0,0,0,65551,1,1000,0,0,0,0,0,0,0,0,0,
02243,盾スキル（仮）,対象の盾を狙って攻撃を行う,1,5,2,0,14,0,1,2,1,0,0,0,34,0,0,0,0,65551,1,1000,0,0,0,0,0,0,0,0,0,
02243,盾スキル（仮）,対象の盾を狙って攻撃を行う,1,5,3,0,16,0,1,2,1,0,0,0,34,0,0,0,0,65551,1,1000,0,0,0,0,0,0,0,0,0,
02243,盾スキル（仮）,対象の盾を狙って攻撃を行う,1,5,4,0,18,0,1,2,1,0,0,0,34,0,0,0,0,65551,1,1000,0,0,0,0,0,0,0,0,0,
02243,盾スキル（仮）,対象の盾を狙って攻撃を行う,1,5,5,0,20,0,1,2,1,0,0,0,34,0,0,0,0,65551,1,1000,0,0,0,0,0,0,0,0,0,
02245,ディミソリースピア,槍を用い、前方の対象をなぎ払う$R攻撃を受けた対象は後方に吹き飛ばされる,1,5,1,0,14,0,-1,1,4,3,20,0,14,0,0,0,0,262159,65535,1000,0,4099,0,8011,0,0,0,0,0,
02245,ディミソリースピア,槍を用い、前方の対象をなぎ払う$R攻撃を受けた対象は後方に吹き飛ばされる,1,5,2,0,18,0,-1,1,4,3,20,0,14,0,0,0,0,262159,65535,1000,0,4099,0,8011,0,0,0,0,0,
02245,ディミソリースピア,槍を用い、前方の対象をなぎ払う$R攻撃を受けた対象は後方に吹き飛ばされる,1,5,3,0,22,0,-1,1,4,3,20,0,14,0,0,0,0,262159,65535,1000,0,4099,0,8011,0,0,0,0,0,
02245,ディミソリースピア,槍を用い、前方の対象をなぎ払う$R攻撃を受けた対象は後方に吹き飛ばされる,1,5,4,0,26,0,-1,1,4,3,20,0,14,0,0,0,0,262159,65535,1000,0,4099,0,8011,0,0,0,0,0,
02245,ディミソリースピア,槍を用い、前方の対象をなぎ払う$R攻撃を受けた対象は後方に吹き飛ばされる,1,5,5,0,30,0,-1,1,4,3,20,0,14,0,0,0,0,262159,65535,1000,0,4099,0,8011,0,0,0,0,0,
02246,アームスラスト,対象の腕を狙って攻撃を行う$R一定確率で物理命中力を低下させる,1,5,1,0,12,0,1,2,1,1,1000,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02246,アームスラスト,対象の腕を狙って攻撃を行う$R一定確率で物理命中力を低下させる,1,5,2,0,13,0,1,2,1,1,1000,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02246,アームスラスト,対象の腕を狙って攻撃を行う$R一定確率で物理命中力を低下させる,1,5,3,0,14,0,1,2,1,1,1000,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02246,アームスラスト,対象の腕を狙って攻撃を行う$R一定確率で物理命中力を低下させる,1,5,4,0,15,0,1,2,1,1,1000,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02246,アームスラスト,対象の腕を狙って攻撃を行う$R一定確率で物理命中力を低下させる,1,5,5,0,16,0,1,2,1,1,1000,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02247,ディバインスピア,アンデッドに対してダメージの高い突き攻撃を行う,1,5,1,0,16,0,1,2,1,1,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,8050,0,0,0,0,0,
02247,ディバインスピア,アンデッドに対してダメージの高い突き攻撃を行う,1,5,2,0,17,0,1,2,1,1,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,8050,0,0,0,0,0,
02247,ディバインスピア,アンデッドに対してダメージの高い突き攻撃を行う,1,5,3,0,18,0,1,2,1,1,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,8050,0,0,0,0,0,
02247,ディバインスピア,アンデッドに対してダメージの高い突き攻撃を行う,1,5,4,0,19,0,1,2,1,1,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,8050,0,0,0,0,0,
02247,ディバインスピア,アンデッドに対してダメージの高い突き攻撃を行う,1,5,5,0,20,0,1,2,1,1,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,8050,0,0,0,0,0,
02248,ホールドシールド,盾を用いて対象を押さえつける$R効果中自身も行動不能,1,5,1,0,2,0,1,2,1,1,100,0,1834,0,0,0,0,65537,1,1000,0,0,0,5160,0,0,0,0,0,
02248,ホールドシールド,盾を用いて対象を押さえつける$R効果中自身も行動不能,1,5,2,0,4,0,1,2,1,1,100,0,1834,0,0,0,0,65537,1,1000,0,0,0,5160,0,0,0,0,0,
02248,ホールドシールド,盾を用いて対象を押さえつける$R効果中自身も行動不能,1,5,3,0,6,0,1,2,1,1,100,0,1834,0,0,0,0,65537,1,1000,0,0,0,5160,0,0,0,0,0,
02248,ホールドシールド,盾を用いて対象を押さえつける$R効果中自身も行動不能,1,5,4,0,8,0,1,2,1,1,100,0,1834,0,0,0,0,65537,1,1000,0,0,0,5160,0,0,0,0,0,
02248,ホールドシールド,盾を用いて対象を押さえつける$R効果中自身も行動不能,1,5,5,0,10,0,1,2,1,1,100,0,1834,0,0,0,0,65537,1,1000,0,0,0,5160,0,0,0,0,0,
02249,ストライクスピア,指定座標直線上に居る敵に対して攻撃を行う$Rライトニングスピア習得ＬＶにより、威力が上昇する,1,5,1,0,12,0,3,4,5,3,1020,0,34,0,0,0,0,327680,3,1000,0,4166,0,0,0,0,0,0,0,
02249,ストライクスピア,指定座標直線上に居る敵に対して攻撃を行う$Rライトニングスピア習得ＬＶにより、威力が上昇する,1,5,2,0,14,0,3,4,5,3,1020,0,34,0,0,0,0,327680,3,1000,0,4166,0,0,0,0,0,0,0,
02249,ストライクスピア,指定座標直線上に居る敵に対して攻撃を行う$Rライトニングスピア習得ＬＶにより、威力が上昇する,1,5,3,0,16,0,3,4,5,3,1020,0,34,0,0,0,0,327680,3,1000,0,4166,0,0,0,0,0,0,0,
02249,ストライクスピア,指定座標直線上に居る敵に対して攻撃を行う$Rライトニングスピア習得ＬＶにより、威力が上昇する,1,5,4,0,18,0,3,4,5,3,1020,0,34,0,0,0,0,327680,3,1000,0,4166,0,0,0,0,0,0,0,
02249,ストライクスピア,指定座標直線上に居る敵に対して攻撃を行う$Rライトニングスピア習得ＬＶにより、威力が上昇する,1,5,5,0,20,0,3,4,5,3,1020,0,34,0,0,0,0,327680,3,1000,0,4166,0,0,0,0,0,0,0,
02250,幻視空蝉,効果時間中、ダメージを受けると指定座標へ瞬間移動し、ダメージを無効化する$R攻撃者がモンスターの場合、一定時間硬直を与える事ができる,1,5,1,20,0,0,3,4,1,1,0,0,1834,0,0,0,0,65536,3,1000,0,0,0,0,0,0,0,0,0,
02250,幻視空蝉,効果時間中、ダメージを受けると指定座標へ瞬間移動し、ダメージを無効化する$R攻撃者がモンスターの場合、一定時間硬直を与える事ができる,1,5,2,24,0,0,4,4,1,1,0,0,1834,0,0,0,0,65536,4,1000,0,0,0,0,0,0,0,0,0,
02250,幻視空蝉,効果時間中、ダメージを受けると指定座標へ瞬間移動し、ダメージを無効化する$R攻撃者がモンスターの場合、一定時間硬直を与える事ができる,1,5,3,28,0,0,5,4,1,1,0,0,1834,0,0,0,0,65536,5,1000,0,0,0,0,0,0,0,0,0,
02250,幻視空蝉,効果時間中、ダメージを受けると指定座標へ瞬間移動し、ダメージを無効化する$R攻撃者がモンスターの場合、一定時間硬直を与える事ができる,1,5,4,32,0,0,6,4,1,1,0,0,1834,0,0,0,0,65536,6,1000,0,0,0,0,0,0,0,0,0,
02250,幻視空蝉,効果時間中、ダメージを受けると指定座標へ瞬間移動し、ダメージを無効化する$R攻撃者がモンスターの場合、一定時間硬直を与える事ができる,1,5,5,36,0,0,7,4,1,1,0,0,1834,0,0,0,0,65536,7,1000,0,0,0,0,0,0,0,0,0,
02251,幻視形代,自身の分身を出現させ、指定座標まで移動させる$R分身は指定座標に到達、もしくはダメージを受けると消滅する$Rアイテム「形代」を1個消費する,1,3,1,5,0,0,5,4,1,1,0,0,834,7,0,0,0,65551,5,1000,0,5148,0,0,0,0,0,0,0,
02251,幻視形代,自身の分身を1体出現させ、指定対象に攻撃を行わせる$R分身は一定時間の経過、もしくは一定量のダメージを受けると消滅する$Rアイテム「形代」を1個消費する,1,3,2,10,0,0,5,4,1,1,0,0,834,7,0,0,0,65551,5,1000,0,5148,0,0,0,0,0,0,0,
02251,幻視形代,自身の分身を2体出現させ、指定対象に攻撃を行わせる$R分身は一定時間の経過、もしくは一定量のダメージを受けると消滅する$Rアイテム「形代」を2個消費する,1,3,3,15,0,0,5,4,1,1,0,0,834,7,0,0,0,65551,5,1000,0,5148,0,0,0,0,0,0,0,
02252,オーバーワーク,対象の魔法詠唱間隔を短縮させる,1,5,1,24,0,0,3,2,1,0,0,0,64,1,0,0,0,65537,3,1000,0,0,0,5170,0,0,0,0,0,
02252,オーバーワーク,対象の魔法詠唱間隔を短縮させる,1,5,2,27,0,0,3,2,1,0,0,0,64,1,0,0,0,65537,3,1000,0,0,0,5170,0,0,0,0,0,
02252,オーバーワーク,対象の魔法詠唱間隔を短縮させる,1,5,3,30,0,0,3,2,1,0,0,0,64,1,0,0,0,65537,3,1000,0,0,0,5170,0,0,0,0,0,
02252,オーバーワーク,対象の魔法詠唱間隔を短縮させる,1,5,4,33,0,0,3,2,1,0,0,0,64,1,0,0,0,65537,3,1000,0,0,0,5170,0,0,0,0,0,
02252,オーバーワーク,対象の魔法詠唱間隔を短縮させる,1,5,5,36,0,0,3,2,1,0,0,0,64,1,0,0,0,65537,3,1000,0,0,0,5170,0,0,0,0,0,
02253,鍛冶屋の鼻,一定範囲内で近くにある岩の方角を知る事ができる,1,3,1,10,0,0,-1,1,1,20,0,0,14,0,0,0,0,65536,65535,1000,0,4180,0,0,0,0,0,0,0,
02253,鍛冶屋の鼻,一定範囲内で近くにある岩の方角を知る事ができる,1,3,2,10,0,0,-1,1,1,30,0,0,14,0,0,0,0,65536,65535,1000,0,4180,0,0,0,0,0,0,0,
02253,鍛冶屋の鼻,一定範囲内で近くにある岩の方角を知る事ができる,1,3,3,10,0,0,-1,1,1,40,0,0,14,0,0,0,0,65536,65535,1000,0,4180,0,0,0,0,0,0,0,
02254,農夫の鼻,一定範囲内で近くにある植物の方角を知る事ができる,1,3,1,10,0,0,-1,1,1,20,0,0,14,0,0,0,0,65536,65535,1000,0,4181,0,0,0,0,0,0,0,
02254,農夫の鼻,一定範囲内で近くにある植物の方角を知る事ができる,1,3,2,10,0,0,-1,1,1,30,0,0,14,0,0,0,0,65536,65535,1000,0,4181,0,0,0,0,0,0,0,
02254,農夫の鼻,一定範囲内で近くにある植物の方角を知る事ができる,1,3,3,10,0,0,-1,1,1,40,0,0,14,0,0,0,0,65536,65535,1000,0,4181,0,0,0,0,0,0,0,
02261,取り扱い指示,一定時間、パーティーメンバーの$R武器・防具の劣化を防ぐ,1,3,1,0,30,0,-1,1,2,6,0,0,c,0,0,0,0,131087,65535,1000,0,0,0,5182,0,0,0,0,0,
02261,取り扱い指示,一定時間、パーティーメンバーの$R武器・防具の劣化を防ぐ,1,3,2,0,30,0,-1,1,2,6,0,0,c,0,0,0,0,131087,65535,1000,0,0,0,5182,0,0,0,0,0,
02261,取り扱い指示,一定時間、パーティーメンバーの$R武器・防具の劣化を防ぐ,1,3,3,0,30,0,-1,1,2,6,0,0,c,0,0,0,0,131087,65535,1000,0,0,0,5182,0,0,0,0,0,
02262,採掘指示,一定時間、パーティーメンバーを$R使用者が習得している鉱石知識を$R所持している状態にする,1,3,1,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5181,0,0,0,0,0,
02262,採掘指示,一定時間、パーティーメンバーを$R使用者が習得している鉱石知識を$R所持している状態にする,1,3,2,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5181,0,0,0,0,0,
02262,採掘指示,一定時間、パーティーメンバーを$R使用者が習得している鉱石知識を$R所持している状態にする,1,3,3,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5181,0,0,0,0,0,
02263,植物授業,一定時間、パーティーメンバーを$R使用者が習得している植物知識、$R木材知識を所持している状態にする,1,3,1,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5185,0,0,0,0,0,
02263,植物授業,一定時間、パーティーメンバーを$R使用者が習得している植物知識、$R木材知識を所持している状態にする,1,3,2,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5185,0,0,0,0,0,
02263,植物授業,一定時間、パーティーメンバーを$R使用者が習得している植物知識、$R木材知識を所持している状態にする,1,3,3,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5185,0,0,0,0,0,
02264,採取授業,一定時間、パーティーメンバーを$R使用者が習得している宝箱知識、$R水中生物知識、動物知識、$R鳥知識、昆虫知識を$R所持している状態にする,1,3,1,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5186,0,0,0,0,0,
02264,採取授業,一定時間、パーティーメンバーを$R使用者が習得している宝箱知識、$R水中生物知識、動物知識、$R鳥知識、昆虫知識を$R所持している状態にする,1,3,2,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5186,0,0,0,0,0,
02264,採取授業,一定時間、パーティーメンバーを$R使用者が習得している宝箱知識、$R水中生物知識、動物知識、$R鳥知識、昆虫知識を$R所持している状態にする,1,3,3,12,0,0,-1,1,2,6,0,0,c,0,0,0,0,131073,65535,1000,0,0,0,5186,0,0,0,0,0,
02265,無属性攻撃,攻撃,1,1,1,0,0,0,1,2,1,0,0,0,34,0,0,0,0,65551,1,1000,0,0,0,0,0,0,0,0,0,
02266,ブラストアロー,指定座標を中心に、周囲に居る敵にダメージを与える$Rストライクアロー習得LVによりダメージが上昇する,1,5,1,0,20,0,5,2,2,3,80,0,34,0,0,0,0,131079,5,1000,0,0,3011,8011,0,0,0,0,0,
02266,ブラストアロー,指定座標を中心に、周囲に居る敵にダメージを与える$Rストライクアロー習得LVによりダメージが上昇する,1,5,2,0,23,0,5,2,2,3,80,0,34,0,0,0,0,131079,5,1000,0,0,3011,8011,0,0,0,0,0,
02266,ブラストアロー,指定座標を中心に、周囲に居る敵にダメージを与える$Rストライクアロー習得LVによりダメージが上昇する,1,5,3,0,26,0,5,2,2,3,80,0,34,0,0,0,0,131079,5,1000,0,0,3011,8011,0,0,0,0,0,
02266,ブラストアロー,指定座標を中心に、周囲に居る敵にダメージを与える$Rストライクアロー習得LVによりダメージが上昇する,1,5,4,0,29,0,5,2,2,3,80,0,34,0,0,0,0,131079,5,1000,0,0,3011,8011,0,0,0,0,0,
02266,ブラストアロー,指定座標を中心に、周囲に居る敵にダメージを与える$Rストライクアロー習得LVによりダメージが上昇する,1,5,5,0,32,0,5,2,2,3,80,0,34,0,0,0,0,131079,5,1000,0,0,3011,8011,0,0,0,0,0,
02267,フィットアロー,効果時間中に弓スキルを使用すると$R１度だけ詠唱時間を短縮させる事が出来る,1,5,1,0,6,0,-1,1,1,0,80,0,44,1,0,0,0,65536,65535,1000,0,4177,0,0,0,0,0,0,0,
02267,フィットアロー,効果時間中に弓スキルを使用すると$R１度だけ詠唱時間を短縮させる事が出来る,1,5,2,0,6,0,-1,1,1,0,80,0,44,1,0,0,0,65536,65535,1000,0,4177,0,0,0,0,0,0,0,
02267,フィットアロー,効果時間中に弓スキルを使用すると$R１度だけ詠唱時間を短縮させる事が出来る,1,5,3,0,8,0,-1,1,1,0,80,0,44,1,0,0,0,65536,65535,1000,0,4177,0,0,0,0,0,0,0,
02267,フィットアロー,効果時間中に弓スキルを使用すると$R１度だけ詠唱時間を短縮させる事が出来る,1,5,4,0,8,0,-1,1,1,0,80,0,44,1,0,0,0,65536,65535,1000,0,4177,0,0,0,0,0,0,0,
02267,フィットアロー,効果時間中に弓スキルを使用すると$R１度だけ詠唱時間を短縮させる事が出来る,1,5,5,0,10,0,-1,1,1,0,80,0,44,1,0,0,0,65536,65535,1000,0,4177,0,0,0,0,0,0,0,
02268,アジテイト,対象を揺さぶり惑わせて$R攻撃力を上げるかわりに$R命中率を大幅に低下させる,1,5,1,0,12,0,1,2,1,0,0,0,34,0,0,0,0,65537,1,1000,0,0,0,5197,0,0,0,0,0,
02268,アジテイト,対象を揺さぶり惑わせて$R攻撃力を上げるかわりに$R命中率を大幅に低下させる,1,5,2,0,16,0,1,2,1,0,0,0,34,0,0,0,0,65537,1,1000,0,0,0,5197,0,0,0,0,0,
02268,アジテイト,対象を揺さぶり惑わせて$R攻撃力を上げるかわりに$R命中率を大幅に低下させる,1,5,3,0,20,0,1,2,1,0,0,0,34,0,0,0,0,65537,1,1000,0,0,0,5197,0,0,0,0,0,
02268,アジテイト,対象を揺さぶり惑わせて$R攻撃力を上げるかわりに$R命中率を大幅に低下させる,1,5,4,0,24,0,1,2,1,0,0,0,34,0,0,0,0,65537,1,1000,0,0,0,5197,0,0,0,0,0,
02268,アジテイト,対象を揺さぶり惑わせて$R攻撃力を上げるかわりに$R命中率を大幅に低下させる,1,5,5,0,28,0,1,2,1,0,0,0,34,0,0,0,0,65537,1,1000,0,0,0,5197,0,0,0,0,0,
02269,ブラフ,対象を惑わせて$R防御力を上げるかわりに$R回避力を大幅に低下させる,1,5,1,0,9,0,1,2,1,0,0,0,34,0,0,0,0,65543,1,1000,0,5196,0,0,0,0,0,0,0,
02269,ブラフ,対象を惑わせて$R防御力を上げるかわりに$R回避力を大幅に低下させる,1,5,2,0,12,0,1,2,1,0,0,0,34,0,0,0,0,65543,1,1000,0,5196,0,0,0,0,0,0,0,
02269,ブラフ,対象を惑わせて$R防御力を上げるかわりに$R回避力を大幅に低下させる,1,5,3,0,15,0,1,2,1,0,0,0,34,0,0,0,0,65543,1,1000,0,5196,0,0,0,0,0,0,0,
02269,ブラフ,対象を惑わせて$R防御力を上げるかわりに$R回避力を大幅に低下させる,1,5,4,0,18,0,1,2,1,0,0,0,34,0,0,0,0,65543,1,1000,0,5196,0,0,0,0,0,0,0,
02269,ブラフ,対象を惑わせて$R防御力を上げるかわりに$R回避力を大幅に低下させる,1,5,5,0,21,0,1,2,1,0,0,0,34,0,0,0,0,65543,1,1000,0,5196,0,0,0,0,0,0,0,
02270,連続居合い斬り,所持している$R居合い・居合い２段・居合い３段を$R連続で放つ$R所持していない段数は不発になる,1,5,1,0,5,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02270,連続居合い斬り,所持している$R居合い・居合い２段・居合い３段を$R連続で放つ$R所持していない段数は不発になる,1,5,2,0,10,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02270,連続居合い斬り,所持している$R居合い・居合い２段・居合い３段を$R連続で放つ$R所持していない段数は不発になる,1,5,3,0,15,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02270,連続居合い斬り,所持している$R居合い・居合い２段・居合い３段を$R連続で放つ$R所持していない段数は不発になる,1,5,4,0,20,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02270,連続居合い斬り,所持している$R居合い・居合い２段・居合い３段を$R連続で放つ$R所持していない段数は不発になる,1,5,5,0,25,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5113,0,0,0,0,0,
02271,ストレートスラッシュ,対象の胴を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,1,0,12,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02271,ストレートスラッシュ,対象の胴を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,2,0,18,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02271,ストレートスラッシュ,対象の胴を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,3,0,24,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02272,アームスラッシュ,対象の腕を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,1,0,12,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02272,アームスラッシュ,対象の腕を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,2,0,18,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02272,アームスラッシュ,対象の腕を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,3,0,24,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02273,オーナメントスラッシュ,対象の胸アクセサリーを狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,1,0,12,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02273,オーナメントスラッシュ,対象の胸アクセサリーを狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,2,0,18,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02273,オーナメントスラッシュ,対象の胸アクセサリーを狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,3,0,24,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02274,シールドスラッシュ,対象の盾を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,1,0,12,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02274,シールドスラッシュ,対象の盾を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,2,0,18,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02274,シールドスラッシュ,対象の盾を狙う攻撃を行う$R対象部位に憑依者がいた場合$R一定確率で強制離脱させる,1,3,3,0,24,0,1,2,1,0,383e,0,34,0,0,0,0,65537,1,1000,0,0,0,5194,0,0,0,0,0,
02275,スラッシュコンビネーション,対象の憑依箇所を$Rランダムに３回攻撃する$Rスラッシュを習得していない$R憑依箇所への攻撃は不発になる$R対モンスターの場合は３段斬り,1,3,1,0,18,0,1,2,1,0,383e,0,34,0,0,0,0,65536,1,1000,0,0,0,0,0,0,0,0,0,
02275,スラッシュコンビネーション,対象の憑依箇所を$Rランダムに３回攻撃する$Rスラッシュを習得していない$R憑依箇所への攻撃は不発になる$R対モンスターの場合は３段斬り,1,3,2,0,27,0,1,2,1,0,383e,0,34,0,0,0,0,65536,1,1000,0,0,0,0,0,0,0,0,0,
02275,スラッシュコンビネーション,対象の憑依箇所を$Rランダムに３回攻撃する$Rスラッシュを習得していない$R憑依箇所への攻撃は不発になる$R対モンスターの場合は３段斬り,1,3,3,0,36,0,1,2,1,0,383e,0,34,0,0,0,0,65536,1,1000,0,0,0,0,0,0,0,0,0,
02276,ダークワールウィンド,離れた相手に向かって$R闇属性の斬撃の波動を放つ,1,5,1,0,10,0,3,2,1,0,383e,0,34,0,0,0,0,65543,3,1000,0,0,3048,5199,0,0,0,0,0,
02276,ダークワールウィンド,離れた相手に向かって$R闇属性の斬撃の波動を放つ,1,5,2,0,15,0,3,2,1,0,383e,0,34,0,0,0,0,65543,3,1000,0,0,3048,5199,0,0,0,0,0,
02276,ダークワールウィンド,離れた相手に向かって$R闇属性の斬撃の波動を放つ,1,5,3,0,20,0,3,2,1,0,383e,0,34,0,0,0,0,65543,3,1000,0,0,3048,5199,0,0,0,0,0,
02276,ダークワールウィンド,離れた相手に向かって$R闇属性の斬撃の波動を放つ,1,5,4,0,25,0,3,2,1,0,383e,0,34,0,0,0,0,65543,3,1000,0,0,3048,5199,0,0,0,0,0,
02276,ダークワールウィンド,離れた相手に向かって$R闇属性の斬撃の波動を放つ,1,5,5,0,30,0,3,2,1,0,383e,0,34,0,0,0,0,65543,3,1000,0,0,3048,5199,0,0,0,0,0,
02277,ホーリーキャンセレーション,闇の力で光属性の範囲影響を無効にする,1,5,1,20,0,0,6,4,2,3,0,0,22,0,0,0,0,131082,6,1007,0,0,0,5200,0,0,0,0,0,
02277,ホーリーキャンセレーション,闇の力で光属性の範囲影響を無効にする,1,5,2,23,0,0,6,4,2,3,0,0,22,0,0,0,0,131082,6,1007,0,0,0,5200,0,0,0,0,0,
02277,ホーリーキャンセレーション,闇の力で光属性の範囲影響を無効にする,1,5,3,26,0,0,6,4,2,3,0,0,22,0,0,0,0,131082,6,1007,0,0,0,5200,0,0,0,0,0,
02277,ホーリーキャンセレーション,闇の力で光属性の範囲影響を無効にする,1,5,4,29,0,0,6,4,2,3,0,0,22,0,0,0,0,131082,6,1007,0,0,0,5200,0,0,0,0,0,
02277,ホーリーキャンセレーション,闇の力で光属性の範囲影響を無効にする,1,5,5,32,0,0,6,4,2,3,0,0,22,0,0,0,0,131082,6,1007,0,0,0,5200,0,0,0,0,0,
02278,カオスシール,闇の力で対象の光属性魔法の発動を封じる,1,5,1,16,6,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5201,0,0,0,0,0,
02278,カオスシール,闇の力で対象の光属性魔法の発動を封じる,1,5,2,20,6,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5201,0,0,0,0,0,
02278,カオスシール,闇の力で対象の光属性魔法の発動を封じる,1,5,3,24,6,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5201,0,0,0,0,0,
02278,カオスシール,闇の力で対象の光属性魔法の発動を封じる,1,5,4,28,6,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5201,0,0,0,0,0,
02278,カオスシール,闇の力で対象の光属性魔法の発動を封じる,1,5,5,32,6,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5201,0,0,0,0,0,
02279,血の烙印,対象に血の烙印を押し$R闇属性魔法のダメージを$R通りやすくする,1,5,1,8,0,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5202,0,0,0,0,0,
02279,血の烙印,対象に血の烙印を押し$R闇属性魔法のダメージを$R通りやすくする,1,5,2,9,0,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5202,0,0,0,0,0,
02279,血の烙印,対象に血の烙印を押し$R闇属性魔法のダメージを$R通りやすくする,1,5,3,10,0,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5202,0,0,0,0,0,
02279,血の烙印,対象に血の烙印を押し$R闇属性魔法のダメージを$R通りやすくする,1,5,4,11,0,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5202,0,0,0,0,0,
02279,血の烙印,対象に血の烙印を押し$R闇属性魔法のダメージを$R通りやすくする,1,5,5,12,0,0,5,2,1,0,0,0,32,0,0,0,0,65537,5,1007,0,0,0,5202,0,0,0,0,0,
